Date,Open,High,Low,Close
2011-04-04,1437.05,1457.35,1430.1,1451.1
2011-04-05,1456.7,1462.41,1451.6,1457.5
2011-04-06,1460.7,1466.8,1454.09,1458.5
2011-04-07,1460.39,1476.85,1458.25,1475.1
2011-04-10,1473.55,1476.61,1459.2,1463.4
2011-04-11,1462.15,1467.5,1443.89,1453.6
2011-04-12,1452.49,1462.3,1450.96,1457.75
2011-04-13,1459.15,1477.3,1454.8,1474.9
2011-04-14,1476.79,1489.9,1473.2,1486.5
2011-04-17,1486.43,1497.64,1477.59,1495.51
2011-04-18,1497.29,1501.31,1489.3,1495.1
2011-04-19,1497.3,1507.7,1495.16,1502.35
2011-04-20,1503.49,1510.75,1502.35,1504.35
2011-04-21,1507.35,1512.95,1502.15,1508.13
2011-04-24,1511.45,1520.1,1503.7,1507.25
2011-04-25,1505.94,1507.91,1493.0,1507.05
2011-04-26,1506.59,1530.4,1503.3,1526.9
2011-04-27,1527.51,1538.85,1524.25,1535.45
2011-04-28,1536.95,1571.3,1533.0,1565.6
2011-05-01,1567.79,1576.29,1540.89,1545.0
2011-05-02,1545.34,1551.8,1527.96,1536.83
2011-05-03,1537.1,1543.46,1506.5,1515.95
2011-05-04,1516.79,1523.69,1464.4,1473.65
2011-05-05,1474.65,1498.59,1471.05,1495.25
2011-05-08,1493.26,1514.31,1489.99,1513.05
2011-05-09,1513.03,1519.65,1506.17,1515.72
2011-05-10,1513.25,1526.8,1496.15,1500.25
2011-05-11,1500.25,1508.3,1479.3,1502.85
2011-05-12,1506.41,1516.93,1483.03,1494.55
2011-05-15,1493.75,1504.9,1487.89,1489.7
2011-05-16,1491.2,1499.6,1473.5,1486.85
2011-05-17,1486.3,1501.6,1486.3,1497.0
2011-05-18,1498.3,1501.51,1488.4,1493.6
2011-05-19,1495.5,1517.55,1488.95,1513.55
2011-05-22,1512.6,1518.01,1504.05,1517.2
2011-05-23,1518.7,1529.45,1515.0,1526.4
2011-05-24,1527.69,1534.1,1523.06,1525.95
2011-05-25,1524.26,1531.7,1515.39,1519.05
2011-05-26,1523.59,1540.1,1520.0,1536.65
2011-05-29,1537.24,1540.0,1534.39,1538.45
2011-05-30,1539.95,1542.5,1534.26,1535.35
2011-05-31,1535.15,1550.64,1529.55,1540.7
2011-06-01,1542.49,1546.16,1521.6,1533.9
2011-06-02,1535.74,1547.46,1525.89,1542.5
2011-06-05,1544.59,1555.3,1542.2,1544.0
2011-06-06,1543.55,1550.5,1536.7,1544.25
2011-06-07,1545.75,1548.09,1532.76,1537.55
2011-06-08,1538.8,1551.3,1534.9,1544.35
2011-06-09,1545.6,1546.99,1527.74,1531.9
2011-06-12,1530.5,1533.06,1511.61,1515.23
2011-06-13,1516.73,1527.8,1513.95,1524.1
2011-06-14,1523.75,1534.25,1514.36,1530.7
2011-06-15,1530.09,1532.8,1522.4,1528.85
2011-06-16,1528.85,1542.15,1522.5,1539.5
2011-06-19,1538.9,1546.4,1533.24,1540.45
2011-06-20,1540.45,1548.4,1538.55,1546.2
2011-06-21,1548.45,1559.75,1543.1,1547.8
2011-06-22,1549.29,1550.85,1514.7,1520.85
2011-06-23,1522.7,1527.41,1500.41,1502.15
2011-06-26,1500.5,1507.29,1492.3,1497.0
2011-06-27,1496.7,1506.56,1496.0,1501.0
2011-06-28,1501.8,1513.19,1500.5,1512.05
2011-06-29,1512.05,1514.21,1498.7,1500.1
2011-06-30,1502.84,1504.19,1480.01,1486.5
2011-07-03,1486.5,1497.06,1485.91,1495.95
2011-07-04,1496.05,1517.09,1493.0,1516.3
2011-07-05,1517.64,1535.45,1511.89,1529.5
2011-07-06,1530.1,1536.2,1524.81,1532.55
2011-07-07,1533.85,1547.3,1526.2,1544.25
2011-07-10,1544.05,1557.09,1541.9,1554.1
2011-07-11,1555.6,1574.96,1542.3,1567.2
2011-07-12,1566.95,1587.96,1564.35,1582.25
2011-07-13,1582.25,1594.66,1579.3,1587.25
2011-07-14,1588.75,1595.65,1577.81,1594.1
2011-07-17,1595.45,1609.01,1593.59,1605.4
2011-07-18,1605.3,1610.01,1582.59,1588.35
2011-07-19,1589.85,1603.69,1583.0,1602.1
2011-07-20,1598.58,1606.16,1586.59,1589.9
2011-07-21,1592.98,1609.01,1585.36,1599.25
2011-07-24,1599.28,1622.99,1599.28,1614.55
2011-07-25,1614.55,1620.49,1608.29,1619.3
2011-07-26,1618.49,1628.5,1608.96,1613.5
2011-07-27,1613.5,1620.1,1603.4,1616.85
2011-07-28,1616.05,1632.8,1610.64,1626.64
2011-07-31,1628.14,1633.66,1609.69,1620.1
2011-08-01,1620.32,1661.05,1616.29,1659.75
2011-08-02,1659.75,1673.15,1652.0,1661.2
2011-08-03,1661.2,1682.17,1640.09,1648.4
2011-08-04,1648.4,1670.1,1642.4,1665.0
2011-08-07,1662.75,1720.49,1662.67,1717.35
2011-08-08,1717.35,1778.79,1714.75,1743.9
2011-08-09,1743.9,1797.36,1740.0,1795.0
2011-08-10,1796.5,1815.79,1734.1,1767.9
2011-08-11,1763.96,1768.3,1723.55,1746.6
2011-08-14,1746.25,1766.44,1728.01,1765.5
2011-08-15,1766.3,1788.2,1761.99,1786.3
2011-08-16,1786.75,1794.9,1779.39,1788.65
2011-08-17,1789.64,1829.0,1784.34,1824.35
2011-08-18,1824.35,1877.5,1821.35,1852.45
2011-08-21,1859.89,1901.19,1858.2,1898.1
2011-08-22,1897.84,1911.96,1823.5,1830.15
2011-08-23,1830.05,1854.11,1749.89,1751.05
2011-08-24,1750.35,1774.9,1703.45,1771.6
2011-08-25,1772.64,1829.15,1757.24,1828.55
2011-08-28,1837.84,1839.24,1776.64,1788.45
2011-08-29,1787.96,1840.26,1784.05,1835.3
2011-08-30,1835.39,1839.7,1812.89,1823.8
2011-08-31,1823.09,1830.6,1814.65,1825.05
2011-09-01,1824.84,1884.9,1824.0,1884.2
2011-09-04,1877.99,1904.2,1875.3,1900.49
2011-09-05,1903.4,1921.11,1860.91,1873.72
2011-09-06,1872.39,1880.61,1793.69,1816.96
2011-09-07,1816.96,1870.3,1812.99,1868.76
2011-09-08,1868.76,1885.89,1824.94,1857.81
2011-09-11,1857.66,1861.6,1801.09,1813.75
2011-09-12,1813.75,1843.7,1799.25,1833.8
2011-09-13,1833.64,1844.89,1808.29,1819.7
2011-09-14,1820.6,1826.49,1772.54,1789.14
2011-09-15,1788.45,1822.2,1763.05,1811.95
2011-09-18,1818.5,1828.47,1770.7,1778.75
2011-09-19,1778.34,1811.4,1770.24,1803.75
2011-09-20,1803.54,1816.76,1778.8,1781.79
2011-09-21,1779.34,1786.19,1721.84,1735.83
2011-09-22,1737.63,1756.01,1629.99,1656.59
2011-09-25,1657.29,1662.99,1534.99,1627.35
2011-09-26,1624.79,1677.19,1614.91,1649.95
2011-09-27,1650.25,1668.85,1598.7,1608.8
2011-09-28,1606.94,1634.09,1583.3,1614.55
2011-09-29,1615.99,1640.49,1607.19,1623.75
2011-10-02,1618.35,1664.46,1618.35,1660.95
2011-10-03,1660.65,1678.86,1596.0,1624.3
2011-10-04,1624.69,1646.7,1597.25,1640.9
2011-10-05,1641.49,1655.65,1632.24,1650.63
2011-10-06,1644.2,1666.55,1625.95,1639.45
2011-10-09,1654.14,1678.1,1638.09,1675.44
2011-10-10,1676.45,1685.22,1654.46,1663.1
2011-10-11,1662.29,1692.1,1660.39,1677.2
2011-10-12,1674.89,1684.39,1653.19,1666.7
2011-10-13,1667.3,1684.26,1661.5,1679.95
2011-10-16,1683.29,1696.1,1666.44,1670.65
2011-10-17,1671.2,1677.22,1627.2,1655.15
2011-10-18,1654.75,1665.39,1639.4,1641.8
2011-10-19,1643.44,1645.0,1603.99,1619.1
2011-10-20,1618.99,1648.59,1611.44,1641.02
2011-10-23,1641.99,1662.09,1635.6,1652.68
2011-10-24,1654.4,1710.8,1645.24,1705.35
2011-10-25,1707.19,1728.5,1696.7,1725.75
2011-10-26,1725.24,1750.11,1705.74,1744.45
2011-10-27,1744.7,1752.85,1733.0,1742.95
2011-10-30,1744.15,1746.5,1706.59,1715.25
2011-10-31,1716.05,1725.29,1683.74,1720.3
2011-11-01,1720.9,1745.89,1715.74,1737.0
2011-11-02,1736.5,1767.9,1722.84,1763.15
2011-11-03,1763.26,1764.9,1750.0,1754.15
2011-11-06,1753.95,1798.69,1752.89,1795.86
2011-11-07,1794.89,1803.1,1777.1,1785.0
2011-11-08,1785.2,1799.64,1764.14,1772.24
2011-11-09,1770.71,1775.85,1736.55,1759.2
2011-11-10,1759.64,1789.41,1746.05,1788.99
2011-11-13,1788.14,1796.16,1773.59,1781.0
2011-11-14,1780.39,1785.85,1760.54,1781.4
2011-11-15,1781.94,1784.14,1754.25,1762.35
2011-11-16,1762.19,1767.16,1710.05,1719.1
2011-11-17,1722.29,1737.79,1711.34,1723.05
2011-11-20,1723.3,1726.64,1666.54,1680.85
2011-11-21,1679.3,1705.8,1671.55,1699.2
2011-11-22,1700.66,1710.77,1677.94,1693.3
2011-11-23,1692.39,1702.23,1687.69,1694.75
2011-11-24,1694.85,1697.9,1672.09,1680.13
2011-11-27,1680.8,1720.49,1680.8,1712.3
2011-11-28,1712.05,1720.76,1704.11,1716.75
2011-11-29,1714.99,1750.23,1701.0,1745.7
2011-11-30,1746.85,1754.86,1734.1,1745.25
2011-12-01,1745.16,1762.61,1738.15,1745.25
2011-12-04,1746.15,1755.3,1718.44,1721.64
2011-12-05,1722.5,1733.46,1702.85,1728.2
2011-12-06,1728.46,1743.26,1720.65,1742.1
2011-12-07,1742.0,1754.7,1704.51,1708.8
2011-12-08,1708.29,1724.3,1703.54,1711.1
2011-12-11,1711.64,1715.05,1657.9,1666.3
2011-12-12,1666.25,1678.3,1622.75,1632.1
2011-12-13,1632.11,1641.89,1564.85,1575.1
2011-12-14,1574.49,1594.26,1561.07,1570.7
2011-12-15,1570.24,1600.95,1568.86,1597.95
2011-12-18,1599.35,1608.5,1583.44,1594.1
2011-12-19,1594.26,1619.12,1592.35,1615.65
2011-12-20,1615.26,1642.36,1606.4,1615.15
2011-12-21,1615.35,1617.36,1599.15,1604.7
2011-12-22,1606.75,1614.31,1603.15,1606.6
2011-12-25,1607.51,1612.15,1597.86,1605.82
2011-12-26,1607.51,1607.79,1589.75,1592.9
2011-12-27,1593.75,1593.81,1550.1,1553.0
2011-12-28,1556.39,1561.51,1522.64,1546.7
2011-12-29,1545.89,1581.26,1544.75,1564.3
2012-01-01,1566.61,1569.61,1565.37,1566.27
2012-01-02,1566.2,1607.45,1565.85,1604.14
2012-01-03,1602.75,1618.92,1593.1,1612.4
2012-01-04,1611.39,1625.86,1596.74,1623.0
2012-01-05,1621.44,1630.56,1608.89,1616.85
2012-01-08,1616.78,1623.69,1604.94,1611.5
2012-01-09,1611.57,1640.27,1608.62,1631.56
2012-01-10,1632.39,1647.4,1630.29,1641.8
2012-01-11,1640.64,1662.12,1640.39,1650.1
2012-01-12,1650.66,1650.75,1626.06,1639.35
2012-01-15,1639.68,1647.35,1631.44,1643.4
2012-01-16,1643.84,1667.87,1641.45,1651.74
2012-01-17,1652.2,1662.5,1642.74,1661.25
2012-01-18,1659.7,1670.15,1648.94,1657.6
2012-01-19,1657.79,1667.11,1644.69,1666.9
2012-01-22,1666.68,1681.66,1662.59,1677.0
2012-01-23,1676.99,1679.89,1661.29,1665.2
2012-01-24,1665.69,1713.3,1649.19,1711.9
2012-01-25,1710.72,1730.62,1703.65,1721.5
2012-01-26,1720.49,1738.91,1714.8,1738.89
2012-01-29,1738.05,1739.35,1716.69,1730.05
2012-01-30,1729.19,1747.79,1726.8,1739.43
2012-01-31,1738.75,1751.56,1732.95,1743.6
2012-02-01,1744.2,1761.57,1741.49,1759.99
2012-02-02,1760.06,1763.76,1724.35,1725.3
2012-02-05,1726.3,1738.09,1711.79,1720.3
2012-02-06,1719.8,1750.2,1709.79,1746.5
2012-02-07,1745.76,1751.86,1724.95,1733.55
2012-02-08,1733.7,1751.9,1725.69,1729.6
2012-02-09,1731.54,1734.8,1704.14,1719.85
2012-02-12,1725.3,1733.61,1716.47,1722.5
2012-02-13,1722.96,1727.81,1712.2,1720.1
2012-02-14,1719.62,1737.47,1718.52,1729.01
2012-02-15,1727.79,1730.01,1705.49,1728.7
2012-02-16,1728.84,1735.95,1717.45,1722.45
2012-02-19,1723.78,1737.3,1723.67,1734.0
2012-02-20,1734.03,1760.21,1731.09,1759.15
2012-02-21,1759.59,1781.8,1749.54,1777.55
2012-02-22,1776.24,1787.61,1772.29,1780.1
2012-02-23,1780.3,1783.11,1770.74,1773.49
2012-02-26,1773.28,1779.59,1762.24,1766.3
2012-02-27,1767.05,1789.96,1766.0,1785.85
2012-02-28,1784.59,1790.8,1688.49,1695.2
2012-02-29,1696.2,1726.21,1694.7,1716.55
2012-03-01,1717.7,1724.19,1705.19,1712.3
2012-03-04,1711.05,1716.76,1694.64,1706.7
2012-03-05,1705.97,1709.0,1664.35,1674.0
2012-03-06,1674.6,1688.42,1671.35,1684.95
2012-03-07,1685.09,1703.86,1682.85,1700.65
2012-03-08,1700.2,1714.59,1677.84,1713.09
2012-03-11,1709.08,1714.3,1692.84,1700.53
2012-03-12,1699.66,1705.97,1662.6,1675.5
2012-03-13,1675.74,1683.45,1635.59,1643.6
2012-03-14,1642.89,1666.79,1636.59,1658.23
2012-03-15,1659.71,1665.01,1639.8,1660.65
2012-03-18,1654.98,1671.4,1654.14,1664.55
2012-03-19,1666.04,1666.29,1643.29,1650.35
2012-03-20,1651.11,1661.65,1646.91,1650.5
2012-03-21,1652.05,1658.01,1629.68,1644.85
2012-03-22,1645.41,1666.74,1642.38,1662.26
2012-03-25,1661.81,1694.0,1655.6,1689.98
2012-03-26,1690.3,1696.81,1679.11,1680.05
2012-03-27,1680.21,1684.41,1655.11,1662.18
2012-03-28,1661.94,1665.29,1645.39,1661.38
2012-03-29,1661.55,1671.11,1659.91,1668.9
2012-04-01,1668.55,1680.09,1676.2,1677.75
2012-04-02,1676.59,1681.16,1639.24,1645.33
2012-04-03,1644.64,1648.15,1612.3,1620.23
2012-04-04,1620.36,1633.67,1620.15,1631.25
2012-04-05,1628.95,1639.49,1628.49,1639.49
2012-04-08,1641.44,1649.0,1627.7,1641.28
2012-04-09,1641.13,1663.1,1632.2,1660.35
2012-04-10,1659.49,1662.9,1653.44,1657.95
2012-04-11,1659.14,1680.2,1651.29,1675.48
2012-04-12,1675.55,1678.31,1649.51,1659.0
2012-04-15,1654.09,1657.8,1641.14,1652.1
2012-04-16,1652.9,1657.71,1635.05,1649.9
2012-04-17,1651.24,1656.05,1639.29,1642.07
2012-04-18,1643.49,1655.0,1632.8,1643.6
2012-04-19,1643.55,1647.31,1638.95,1642.7
2012-04-22,1643.44,1644.9,1621.99,1638.7
2012-04-23,1638.75,1649.52,1633.95,1641.0
2012-04-24,1641.41,1646.53,1624.47,1644.7
2012-04-25,1645.98,1662.6,1643.15,1656.9
2012-04-26,1657.15,1667.72,1650.55,1662.05
2012-04-29,1662.42,1666.58,1644.98,1664.36
2012-04-30,1666.75,1673.2,1658.59,1662.1
2012-05-01,1662.4,1663.4,1646.71,1653.5
2012-05-02,1653.26,1653.72,1631.17,1635.76
2012-05-03,1636.0,1647.27,1626.91,1642.83
2012-05-06,1641.79,1644.4,1634.21,1639.15
2012-05-07,1638.57,1639.52,1595.55,1605.0
2012-05-08,1605.67,1606.64,1579.78,1589.34
2012-05-09,1589.69,1602.2,1586.07,1593.66
2012-05-10,1593.87,1595.37,1573.9,1580.05
2012-05-13,1580.6,1585.89,1556.0,1556.85
2012-05-14,1557.15,1564.06,1541.6,1544.45
2012-05-15,1546.1,1553.8,1529.0,1540.05
2012-05-16,1540.39,1581.7,1538.8,1574.0
2012-05-17,1574.78,1598.68,1569.05,1593.09
2012-05-20,1593.65,1600.79,1586.8,1592.65
2012-05-21,1593.53,1596.03,1563.29,1568.95
2012-05-22,1569.19,1570.35,1535.41,1562.0
2012-05-23,1563.36,1579.5,1553.15,1559.0
2012-05-24,1558.5,1574.57,1551.9,1573.45
2012-05-27,1574.09,1584.0,1571.13,1573.33
2012-05-28,1574.1,1582.9,1548.64,1555.75
2012-05-29,1554.8,1569.77,1532.1,1562.45
2012-05-30,1563.9,1574.3,1554.09,1560.7
2012-05-31,1560.45,1630.02,1545.3,1626.25
2012-06-03,1627.29,1629.69,1610.71,1618.4
2012-06-04,1619.25,1623.91,1612.71,1617.1
2012-06-05,1617.2,1641.11,1614.34,1620.4
2012-06-06,1620.2,1629.41,1579.75,1589.0
2012-06-07,1589.15,1595.47,1562.05,1594.45
2012-06-10,1593.1,1608.35,1582.89,1596.45
2012-06-11,1596.45,1618.01,1586.9,1610.05
2012-06-12,1609.26,1624.97,1606.2,1618.35
2012-06-13,1617.9,1627.79,1610.0,1623.32
2012-06-14,1622.94,1633.7,1619.59,1626.76
2012-06-17,1627.31,1630.31,1607.1,1628.4
2012-06-18,1628.51,1633.51,1617.51,1618.07
2012-06-19,1618.81,1623.01,1590.9,1605.9
2012-06-20,1605.06,1607.29,1564.49,1565.3
2012-06-21,1564.31,1573.81,1558.8,1572.15
2012-06-24,1572.0,1588.51,1566.35,1584.6
2012-06-25,1583.76,1587.31,1567.95,1572.15
2012-06-26,1572.5,1581.91,1563.15,1574.3
2012-06-27,1573.61,1579.31,1547.85,1551.9
2012-06-28,1551.39,1607.19,1550.94,1598.6
2012-07-01,1599.3,1602.51,1587.45,1596.35
2012-07-02,1598.69,1626.7,1596.59,1616.65
2012-07-03,1617.24,1620.59,1611.94,1615.63
2012-07-04,1617.34,1625.8,1598.89,1604.75
2012-07-05,1604.95,1610.0,1576.7,1582.9
2012-07-08,1580.84,1593.3,1576.39,1587.15
2012-07-09,1591.16,1602.9,1565.89,1566.5
2012-07-10,1565.41,1583.41,1565.41,1576.9
2012-07-11,1576.85,1578.36,1554.95,1572.4
2012-07-12,1571.2,1597.11,1566.25,1589.05
2012-07-15,1591.39,1595.3,1578.79,1589.35
2012-07-16,1591.19,1600.5,1572.66,1582.75
2012-07-17,1584.29,1587.16,1568.84,1573.8
2012-07-18,1573.89,1593.0,1573.64,1582.05
2012-07-19,1582.01,1587.91,1574.04,1583.63
2012-07-22,1582.64,1584.26,1564.49,1576.9
2012-07-23,1580.4,1584.66,1568.35,1580.5
2012-07-24,1581.44,1611.41,1579.94,1605.38
2012-07-25,1605.0,1622.02,1601.5,1616.2
2012-07-26,1616.14,1629.6,1611.99,1623.28
2012-07-29,1625.1,1626.7,1614.85,1621.1
2012-07-30,1621.3,1628.31,1610.95,1613.9
2012-07-31,1599.25,1618.9,1592.35,1599.2
2012-08-01,1599.25,1614.9,1585.1,1590.35
2012-08-02,1590.28,1606.91,1586.74,1604.3
2012-08-05,1605.0,1615.61,1602.85,1611.0
2012-08-06,1610.99,1618.41,1609.09,1611.18
2012-08-07,1611.29,1617.01,1603.55,1611.9
2012-08-08,1612.1,1618.72,1609.85,1617.7
2012-08-09,1617.64,1626.56,1605.7,1620.05
2012-08-12,1620.35,1625.82,1607.71,1610.15
2012-08-13,1610.16,1616.81,1594.71,1598.65
2012-08-14,1598.64,1606.4,1590.19,1603.38
2012-08-15,1604.14,1618.99,1600.79,1614.8
2012-08-16,1614.44,1620.1,1611.9,1615.8
2012-08-19,1616.26,1623.01,1610.2,1620.7
2012-08-20,1620.55,1641.81,1618.66,1638.5
2012-08-21,1638.2,1656.41,1634.87,1654.0
2012-08-22,1654.0,1675.41,1652.41,1670.65
2012-08-23,1670.14,1673.81,1662.79,1670.35
2012-08-26,1671.44,1676.95,1663.09,1664.1
2012-08-27,1663.44,1672.7,1657.44,1667.03
2012-08-28,1667.25,1670.15,1652.97,1656.55
2012-08-29,1656.55,1664.51,1651.8,1656.15
2012-08-30,1656.15,1693.32,1647.34,1691.15
2012-09-02,1692.2,1695.61,1685.7,1692.4
2012-09-03,1692.99,1700.45,1689.96,1696.4
2012-09-04,1695.05,1696.37,1687.65,1693.65
2012-09-05,1693.45,1713.52,1691.65,1701.65
2012-09-06,1701.94,1741.8,1689.2,1736.5
2012-09-09,1735.85,1740.26,1724.91,1725.8
2012-09-10,1726.1,1737.91,1725.45,1731.75
2012-09-11,1732.54,1746.7,1725.79,1731.5
2012-09-12,1730.65,1772.87,1717.25,1766.9
2012-09-13,1766.44,1778.01,1765.04,1772.48
2012-09-16,1774.74,1776.76,1754.59,1761.45
2012-09-17,1761.55,1773.61,1752.95,1770.95
2012-09-18,1769.85,1768.35,1765.65,1769.8
2012-09-19,1769.85,1772.5,1756.1,1766.7
2012-09-20,1767.3,1787.81,1766.4,1773.05
2012-09-23,1773.39,1773.39,1755.8,1764.15
2012-09-24,1764.26,1775.51,1758.41,1760.65
2012-09-25,1760.5,1766.01,1738.11,1752.2
2012-09-26,1754.9,1780.81,1751.36,1777.9
2012-09-27,1777.72,1783.63,1767.53,1771.22
2012-09-30,1771.2,1791.81,1763.55,1774.4
2012-10-01,1776.4,1784.81,1771.57,1778.0
2012-10-02,1774.1,1782.31,1771.0,1779.15
2012-10-03,1779.19,1796.9,1779.19,1790.55
2012-10-04,1790.79,1796.19,1772.84,1780.98
2012-10-07,1780.71,1780.9,1766.75,1774.9
2012-10-08,1775.45,1779.96,1760.55,1764.15
2012-10-09,1764.26,1768.41,1757.47,1762.55
2012-10-10,1761.8,1775.31,1758.7,1768.8
2012-10-11,1768.79,1773.6,1752.34,1754.25
2012-10-14,1753.6,1753.6,1729.36,1736.1
2012-10-15,1736.3,1748.61,1734.9,1747.8
2012-10-16,1748.4,1753.81,1743.2,1750.3
2012-10-17,1749.91,1752.4,1738.41,1741.7
2012-10-18,1740.59,1743.58,1716.29,1720.9
2012-10-21,1721.8,1729.61,1714.0,1729.45
2012-10-22,1728.4,1730.6,1704.11,1708.7
2012-10-23,1708.39,1714.56,1698.89,1702.43
2012-10-24,1701.85,1718.21,1701.4,1711.8
2012-10-25,1712.0,1718.91,1700.95,1711.35
2012-10-28,1711.5,1717.57,1706.0,1709.85
2012-10-29,1710.06,1715.61,1705.2,1709.49
2012-10-30,1709.96,1726.05,1709.54,1720.55
2012-10-31,1720.66,1727.11,1713.55,1714.7
2012-11-01,1714.79,1717.06,1674.44,1677.85
2012-11-04,1677.2,1686.57,1672.85,1684.6
2012-11-05,1684.93,1721.01,1683.8,1715.95
2012-11-06,1715.98,1731.79,1702.97,1716.69
2012-11-07,1717.32,1735.82,1713.61,1730.99
2012-11-08,1731.64,1739.05,1727.05,1731.24
2012-11-11,1732.0,1738.41,1725.9,1728.35
2012-11-12,1728.51,1733.21,1718.3,1725.5
2012-11-13,1725.5,1733.4,1720.81,1726.45
2012-11-14,1726.45,1727.96,1705.3,1715.8
2012-11-15,1716.11,1717.51,1706.1,1713.7
2012-11-18,1713.54,1735.34,1713.43,1731.94
2012-11-19,1732.11,1735.81,1722.4,1728.65
2012-11-20,1728.57,1732.08,1720.91,1729.11
2012-11-21,1729.09,1732.75,1728.35,1729.55
2012-11-22,1729.55,1754.6,1728.39,1753.0
2012-11-25,1753.11,1753.11,1746.1,1749.1
2012-11-26,1748.94,1751.8,1738.89,1742.05
2012-11-27,1741.92,1743.23,1706.03,1719.69
2012-11-28,1719.5,1728.71,1718.4,1725.4
2012-11-29,1725.71,1731.9,1709.09,1714.8
2012-12-02,1713.9,1722.11,1712.99,1715.25
2012-12-03,1715.55,1717.67,1691.25,1697.35
2012-12-04,1697.47,1707.18,1684.98,1693.99
2012-12-05,1693.87,1703.38,1686.11,1699.14
2012-12-06,1699.31,1705.61,1684.4,1703.65
2012-12-09,1704.45,1717.6,1702.64,1710.25
2012-12-10,1712.3,1714.6,1705.04,1710.1
2012-12-11,1709.99,1723.41,1707.84,1711.95
2012-12-12,1711.81,1712.11,1689.55,1697.3
2012-12-13,1697.41,1700.74,1693.45,1695.47
2012-12-16,1695.76,1700.03,1687.05,1697.93
2012-12-17,1698.21,1703.47,1661.62,1670.15
2012-12-18,1670.38,1676.99,1663.42,1666.94
2012-12-19,1667.22,1672.12,1635.7,1647.75
2012-12-20,1647.64,1659.68,1635.62,1656.99
2012-12-23,1657.79,1665.9,1652.13,1657.48
2012-12-24,1657.91,1663.15,1657.81,1658.9
2012-12-25,1658.12,1667.89,1650.38,1660.14
2012-12-26,1660.31,1665.76,1653.05,1663.9
2012-12-27,1663.84,1666.49,1653.44,1655.4
2012-12-30,1656.21,1680.71,1655.71,1674.95
2012-12-31,1675.26,1676.21,1664.55,1675.15
2013-01-01,1675.03,1695.1,1670.39,1686.75
2013-01-02,1686.54,1690.0,1660.89,1663.35
2013-01-03,1663.42,1664.42,1626.4,1656.85
2013-01-06,1656.51,1662.71,1642.75,1647.25
2013-01-07,1647.21,1662.3,1646.64,1659.0
2013-01-08,1658.83,1666.41,1651.45,1657.9
2013-01-09,1657.97,1679.21,1654.1,1675.25
2013-01-10,1675.28,1677.05,1654.05,1663.05
2013-01-13,1661.95,1674.8,1660.04,1667.2
2013-01-14,1666.94,1685.3,1666.44,1678.9
2013-01-15,1678.65,1685.11,1673.55,1679.5
2013-01-16,1679.79,1695.94,1666.94,1687.64
2013-01-17,1687.25,1695.51,1683.6,1683.95
2013-01-20,1684.9,1691.6,1684.9,1690.05
2013-01-21,1690.05,1696.26,1686.64,1692.1
2013-01-22,1692.37,1695.61,1683.45,1685.75
2013-01-23,1686.35,1686.45,1665.08,1667.74
2013-01-24,1667.88,1672.59,1655.78,1658.69
2013-01-27,1658.76,1662.81,1652.54,1654.95
2013-01-28,1655.2,1666.06,1654.3,1663.85
2013-01-29,1663.96,1683.79,1662.79,1677.1
2013-01-30,1677.42,1681.01,1658.15,1663.6
2013-01-31,1664.02,1682.31,1660.35,1667.15
2013-02-03,1667.55,1677.61,1661.79,1674.4
2013-02-04,1674.21,1684.9,1666.76,1673.0
2013-02-05,1672.62,1679.49,1668.22,1677.49
2013-02-06,1677.71,1683.51,1663.41,1671.3
2013-02-07,1671.72,1673.91,1665.45,1667.5
2013-02-10,1666.93,1669.7,1643.62,1649.74
2013-02-11,1647.94,1653.5,1639.22,1650.8
2013-02-12,1650.85,1653.59,1640.33,1642.74
2013-02-13,1642.84,1650.05,1632.72,1634.85
2013-02-14,1634.53,1636.1,1598.42,1609.44
2013-02-17,1609.95,1619.0,1607.33,1610.05
2013-02-18,1609.93,1615.34,1600.72,1604.6
2013-02-19,1604.71,1609.82,1558.85,1562.9
2013-02-20,1563.09,1584.88,1554.88,1576.05
2013-02-21,1576.0,1587.25,1570.16,1580.7
2013-02-24,1581.29,1597.18,1575.18,1594.24
2013-02-25,1593.93,1620.05,1584.6,1613.49
2013-02-26,1613.39,1614.89,1592.33,1597.6
2013-02-27,1597.38,1602.98,1574.72,1580.14
2013-02-28,1580.18,1587.29,1564.83,1575.24
2013-03-03,1579.01,1585.11,1569.65,1573.95
2013-03-04,1573.88,1586.3,1571.72,1575.44
2013-03-05,1575.28,1584.79,1567.53,1583.69
2013-03-06,1583.59,1585.89,1574.94,1578.9
2013-03-07,1579.12,1583.51,1561.41,1578.35
2013-03-10,1578.4,1583.61,1575.65,1581.0
2013-03-11,1582.01,1598.81,1580.25,1592.7
2013-03-12,1592.91,1599.61,1585.55,1587.8
2013-03-13,1587.9,1593.5,1576.99,1590.3
2013-03-14,1590.41,1598.81,1588.9,1592.45
2013-03-17,1597.26,1611.31,1592.56,1605.3
2013-03-18,1605.41,1615.77,1600.15,1613.4
2013-03-19,1613.5,1615.21,1603.55,1606.5
2013-03-20,1606.58,1616.97,1604.65,1614.7
2013-03-21,1614.7,1616.35,1603.79,1608.45
2013-03-24,1609.3,1613.76,1589.99,1605.4
2013-03-25,1605.6,1606.27,1594.85,1599.2
2013-03-26,1599.31,1608.61,1591.5,1605.4
2013-03-27,1605.76,1607.88,1594.06,1596.74
