Date,Short Volume,Total Volume,Percent,Ticker
2020-09-23,0,80,0%,WBII
2020-09-22,7609,25560,30%,WBII
2020-09-21,0,155,0%,WBII
2020-10-02,392,2912,13%,WBIL
2020-10-01,1595,3625,44%,WBIL
2020-09-30,1506,8256,18%,WBIL
2020-09-29,734,5953,12%,WBIL
2020-09-28,533,2688,20%,WBIL
2020-09-25,410,2477,17%,WBIL
2020-09-24,1006,2584,39%,WBIL
2020-09-23,1,2134,0%,WBIL
2020-09-22,10,12465,0%,WBIL
2020-09-21,0,25,0%,WBIL
2020-09-30,112,1009,11%,WBIN
2020-09-28,300,441,68%,WBIN
2020-09-25,565,692,82%,WBIN
2020-09-24,300,300,100%,WBIN
2020-09-22,200,300,67%,WBIN
2020-09-18,0,14,0%,WBIN
2020-09-17,5,1752,0%,WBIN
2020-09-15,435,1526,29%,WBIN
2020-09-14,22,888,2%,WBIN
2020-09-11,333,557,60%,WBIN
2020-10-02,0,505,0%,WBIT
2020-10-01,992,2051,48%,WBIT
2020-09-30,3,1588,0%,WBIT
2020-09-29,2679,4145,65%,WBIT
2020-09-28,0,500,0%,WBIT
2020-09-25,1754,3786,46%,WBIT
2020-09-24,881,1805,49%,WBIT
2020-09-23,0,939,0%,WBIT
2020-09-22,1000,5224,19%,WBIT
2020-09-21,129361,197289,66%,WBIT
2020-10-02,4169,9658,43%,WBIY
2020-10-01,1004,3737,27%,WBIY
2020-09-30,6061,12994,47%,WBIY
2020-09-29,2308,3956,58%,WBIY
2020-09-28,8,1866,0%,WBIY
2020-09-25,1090,2843,38%,WBIY
2020-09-24,3272,5430,60%,WBIY
2020-09-23,881,1071,82%,WBIY
2020-09-22,4771,6752,71%,WBIY
2020-09-21,1613,2336,69%,WBIY
2020-10-02,5098,9129,56%,WBND
2020-10-01,28142,30097,94%,WBND
2020-09-30,1814,9171,20%,WBND
2020-09-29,3414,16620,21%,WBND
2020-09-28,6293,9203,68%,WBND
2020-09-25,10771,13884,78%,WBND
2020-09-24,14801,16580,89%,WBND
2020-09-23,8918,18796,47%,WBND
2020-09-22,3327,7091,47%,WBND
2020-09-21,4157,10682,39%,WBND
2020-10-02,111794,290487,38%,WCLD
2020-10-01,129032,241771,53%,WCLD
2020-09-30,124014,310528,40%,WCLD
2020-09-29,93793,171286,55%,WCLD
2020-09-28,115082,225957,51%,WCLD
2020-09-25,180221,375463,48%,WCLD
2020-09-24,26605,260394,10%,WCLD
2020-09-23,375479,513765,73%,WCLD
2020-09-22,280417,381710,73%,WCLD
2020-09-21,220118,527951,42%,WCLD
2020-10-02,204,163369,0%,WDIV
2020-10-01,6632,180456,4%,WDIV
2020-09-30,5233,143873,4%,WDIV
2020-09-29,2203,11193,20%,WDIV
2020-09-28,6882,22404,31%,WDIV
2020-09-25,451,4641,10%,WDIV
2020-09-24,625,12799,5%,WDIV
2020-09-23,434,9803,4%,WDIV
2020-09-22,1824,11028,17%,WDIV
2020-09-21,5210,28461,18%,WDIV
2020-10-02,29697,85312,35%,WEAT
2020-10-01,56607,124064,46%,WEAT
2020-09-30,80001,237782,34%,WEAT
2020-09-29,18790,50411,37%,WEAT
2020-09-28,17262,53875,32%,WEAT
2020-09-25,23536,88789,27%,WEAT
2020-09-24,30940,156464,20%,WEAT
2020-09-23,53896,191308,28%,WEAT
2020-09-22,57334,104599,55%,WEAT
2020-09-21,130285,320863,41%,WEAT
2020-10-02,26875,71102,38%,WEBL
2020-10-01,27894,50362,55%,WEBL
2020-09-30,13142,40638,32%,WEBL
2020-09-29,4429,27487,16%,WEBL
2020-09-28,29459,49913,59%,WEBL
2020-09-25,13825,39455,35%,WEBL
2020-09-24,14608,54781,27%,WEBL
2020-09-23,15385,60009,26%,WEBL
2020-09-22,16629,41803,40%,WEBL
2020-09-21,16998,88487,19%,WEBL
2020-10-02,2087,9678,22%,WEBS
2020-10-01,1613,4896,33%,WEBS
2020-09-30,1490,5432,27%,WEBS
2020-09-29,1712,4390,39%,WEBS
2020-09-28,1219,5732,21%,WEBS
2020-09-25,1075,9387,11%,WEBS
2020-09-24,5431,11143,49%,WEBS
2020-09-23,6639,19996,33%,WEBS
2020-09-22,2447,14453,17%,WEBS
2020-09-21,6297,11338,56%,WEBS
2020-10-02,14299,22411,64%,WFH
2020-10-01,15443,19904,78%,WFH
2020-09-30,12511,18606,67%,WFH
2020-09-29,12154,17824,68%,WFH
2020-09-28,15447,26510,58%,WFH
2020-09-25,14620,26184,56%,WFH
2020-09-24,10135,17838,57%,WFH
2020-09-23,22135,31174,71%,WFH
2020-09-22,14819,21956,67%,WFH
2020-09-21,19843,30479,65%,WFH
2020-10-02,2912,11364,26%,WFHY
2020-10-01,5562,10640,52%,WFHY
2020-09-30,6301,8837,71%,WFHY
2020-09-29,2685,5965,45%,WFHY
2020-09-28,4673,9849,47%,WFHY
2020-09-25,4534,6493,70%,WFHY
2020-09-24,4958,11780,42%,WFHY
2020-09-23,8961,14530,62%,WFHY
2020-09-22,9324,34937,27%,WFHY
2020-09-21,10527,17732,59%,WFHY
2020-10-02,558,4093,14%,WFIG
2020-10-01,2,2,100%,WFIG
2020-09-30,3625,4479,81%,WFIG
2020-09-29,7016,7653,92%,WFIG
2020-09-28,1174,1989,59%,WFIG
2020-09-25,2549,2549,100%,WFIG
2020-09-24,522,1740,30%,WFIG
2020-09-23,744,1645,45%,WFIG
2020-09-22,2325,2564,91%,WFIG
2020-09-21,3082,4663,66%,WFIG
2020-10-01,0,1,0%,WIL
2020-09-21,0,1,0%,WIL
2020-09-18,0,2,0%,WIL
2020-09-17,300,952,32%,WIL
2020-09-16,26,26,100%,WIL
2020-09-15,2,13,15%,WIL
2020-09-14,13,13,100%,WIL
2020-09-08,0,301,0%,WIL
2020-09-04,0,28,0%,WIL
2020-09-03,14,485,3%,WIL
2020-10-01,5,7,71%,WINC
2020-09-29,0,302,0%,WINC
2020-09-28,201,223,90%,WINC
2020-09-25,300,300,100%,WINC
2020-09-17,4,7,57%,WINC
2020-09-04,7,2508,0%,WINC
2020-09-03,133,133,100%,WINC
2020-09-02,78,81,96%,WINC
2020-09-01,4,77,5%,WINC
2020-08-28,37,827,4%,WINC
2020-10-02,4931,10686,46%,WIP
2020-10-01,15961,24986,64%,WIP
2020-09-30,14062,16897,83%,WIP
2020-09-29,17465,20039,87%,WIP
2020-09-28,2745,7594,36%,WIP
2020-09-25,3463,6350,55%,WIP
2020-09-24,1103,7712,14%,WIP
2020-09-23,3881,10484,37%,WIP
2020-09-22,20003,42889,47%,WIP
2020-09-21,2963,11298,26%,WIP
2020-10-02,562641,564956,100%,WIZ
2020-10-01,13748,22882,60%,WIZ
2020-09-30,8081,10893,74%,WIZ
2020-09-29,2247,4288,52%,WIZ
2020-09-28,3381,5272,64%,WIZ
2020-09-25,16921,17623,96%,WIZ
2020-09-24,217501,218915,99%,WIZ
2020-09-23,6231,22711,27%,WIZ
2020-09-22,8761,8879,99%,WIZ
2020-09-21,2785,5724,49%,WIZ
2020-10-02,747,1097,68%,WLDR
2020-10-01,39,97,40%,WLDR
2020-09-30,4166,4637,90%,WLDR
2020-09-29,1,1,100%,WLDR
2020-09-28,0,342,0%,WLDR
2020-09-25,0,1507,0%,WLDR
2020-09-24,339,848,40%,WLDR
2020-09-23,363,366,99%,WLDR
2020-09-22,599,1044,57%,WLDR
2020-09-21,15,464,3%,WLDR
2020-10-02,350,378,93%,WOMN
2020-10-01,60,68,88%,WOMN
2020-09-30,816,881,93%,WOMN
2020-09-29,164,366,45%,WOMN
2020-09-28,39424,39832,99%,WOMN
2020-09-25,22,41,54%,WOMN
2020-09-24,22,80,28%,WOMN
2020-09-23,292,393,74%,WOMN
2020-09-22,69,70,99%,WOMN
2020-09-21,76,223,34%,WOMN
2020-10-02,5548,13178,42%,WOOD
2020-10-01,9575,19937,48%,WOOD
2020-09-30,1691,9390,18%,WOOD
2020-09-29,1271,8318,15%,WOOD
2020-09-28,10042,15641,64%,WOOD
2020-09-25,3557,12309,29%,WOOD
2020-09-24,2771,10957,25%,WOOD
2020-09-23,2966,18349,16%,WOOD
2020-09-22,3670,30740,12%,WOOD
2020-09-21,7163,42342,17%,WOOD
2020-10-02,29446,52318,56%,WPS
2020-10-01,3924,12834,31%,WPS
2020-09-30,3924,21073,19%,WPS
2020-09-29,735,4253,17%,WPS
2020-09-28,3034,6767,45%,WPS
2020-09-25,616,2261,27%,WPS
2020-09-24,1306,2029,64%,WPS
2020-09-23,2380,6377,37%,WPS
2020-09-22,1510,10701,14%,WPS
2020-09-21,359,69207,1%,WPS
2020-10-02,11501,28650,40%,WTMF
2020-10-01,835,3174,26%,WTMF
2020-09-30,5379,9130,59%,WTMF
2020-09-29,5881,8035,73%,WTMF
2020-09-28,4625,7493,62%,WTMF
2020-09-25,18236,20092,91%,WTMF
2020-09-24,235584,314282,75%,WTMF
2020-09-23,7165,10699,67%,WTMF
2020-09-22,1708,4587,37%,WTMF
2020-09-21,9067,14461,63%,WTMF
2020-10-02,2342,3702,63%,WUGI
2020-10-01,6207,8374,74%,WUGI
2020-09-30,441,1825,24%,WUGI
2020-09-29,1901,3245,59%,WUGI
2020-09-28,477,1311,36%,WUGI
2020-09-25,3941,9063,43%,WUGI
2020-09-24,1416,2893,49%,WUGI
2020-09-23,1892,2534,75%,WUGI
2020-09-22,922,3794,24%,WUGI
2020-09-21,3362,5171,65%,WUGI
2020-10-02,3094,5663,55%,WWJD
2020-10-01,4268,5273,81%,WWJD
2020-09-30,2778,7070,39%,WWJD
2020-09-29,317,1183,27%,WWJD
2020-09-28,4625,8191,56%,WWJD
2020-09-25,1906,2348,81%,WWJD
2020-09-24,1019,1301,78%,WWJD
2020-09-23,3564,4298,83%,WWJD
2020-09-22,2666,2919,91%,WWJD
2020-09-21,3354,9512,35%,WWJD
2020-10-02,12203,48189,25%,XAR
2020-10-01,7910,55185,14%,XAR
2020-09-30,12108,63918,19%,XAR
2020-09-29,4717,40222,12%,XAR
2020-09-28,6370,42389,15%,XAR
2020-09-25,7383,94043,8%,XAR
2020-09-24,6929,45711,15%,XAR
2020-09-23,4955,48308,10%,XAR
2020-09-22,5312,43567,12%,XAR
2020-09-21,18532,64018,29%,XAR
2020-10-02,755798,1113739,68%,XBI
2020-10-01,831441,1415478,59%,XBI
2020-09-30,627911,1061030,59%,XBI
2020-09-29,486855,906384,54%,XBI
2020-09-28,509960,893278,57%,XBI
2020-09-25,923162,1456442,63%,XBI
2020-09-24,1174729,1867432,63%,XBI
2020-09-23,1591334,2248435,71%,XBI
2020-09-22,759163,1443972,53%,XBI
2020-09-21,1661622,2479473,67%,XBI
2020-10-02,2392,3043,79%,XBUY
2020-10-01,785,1847,43%,XBUY
2020-09-30,681,1196,57%,XBUY
2020-09-29,1561,1912,82%,XBUY
2020-09-28,435,1896,23%,XBUY
2020-09-25,373,1777,21%,XBUY
2020-09-24,727,2000,36%,XBUY
2020-09-23,1704,4090,42%,XBUY
2020-09-22,1117,2089,53%,XBUY
2020-09-21,1328,3551,37%,XBUY
2020-10-02,208,762,27%,XCEM
2020-10-01,139,284,49%,XCEM
2020-09-29,246,1433,17%,XCEM
2020-09-28,1160,1470,79%,XCEM
2020-09-25,0,200,0%,XCEM
2020-09-24,220,816,27%,XCEM
2020-09-23,100,3100,3%,XCEM
2020-09-22,504,875,58%,XCEM
2020-09-21,65,4201,2%,XCEM
2020-09-18,546,4678,12%,XCEM
2020-10-01,402,414,97%,XCOM
2020-09-30,34,39,87%,XCOM
2020-09-29,1108,1990,56%,XCOM
2020-09-28,13,19,68%,XCOM
2020-09-25,34,35,97%,XCOM
2020-09-24,3,3,100%,XCOM
2020-09-23,0,2,0%,XCOM
2020-09-22,2,2,100%,XCOM
2020-09-21,287,288,100%,XCOM
2020-09-18,0,1,0%,XCOM
2020-09-30,3,3,100%,XDIV
2020-09-28,1,1,100%,XDIV
2020-09-25,54,108,50%,XDIV
2020-09-24,25,80,31%,XDIV
2020-09-14,471,581,81%,XDIV
2020-09-11,2,2,100%,XDIV
2020-09-10,100,100,100%,XDIV
2020-09-09,1,1,100%,XDIV
2020-09-03,1121,1201,93%,XDIV
2020-09-01,1,1,100%,XDIV
2020-10-02,9846,30719,32%,XES
2020-10-01,4741,15318,31%,XES
2020-09-30,7280,24795,29%,XES
2020-09-29,4670,30020,16%,XES
2020-09-28,16821,45350,37%,XES
2020-09-25,7877,21676,36%,XES
2020-09-24,21524,36475,59%,XES
2020-09-23,10157,39269,26%,XES
2020-09-22,4535,10551,43%,XES
2020-09-21,21711,44553,49%,XES
2020-10-02,1274524,1522193,84%,XHB
2020-10-01,1244055,1672799,74%,XHB
2020-09-30,1458133,1912570,76%,XHB
2020-09-29,969588,1413139,69%,XHB
2020-09-28,715523,944688,76%,XHB
2020-09-25,563462,914813,62%,XHB
2020-09-24,1240799,1932701,64%,XHB
2020-09-23,458414,1282583,36%,XHB
2020-09-22,529797,1072977,49%,XHB
2020-09-21,529376,1255854,42%,XHB
2020-10-02,3397,11926,28%,XHE
2020-10-01,11506,25533,45%,XHE
2020-09-30,3647,11448,32%,XHE
2020-09-29,2686,11607,23%,XHE
2020-09-28,1915,9070,21%,XHE
2020-09-25,2743,13057,21%,XHE
2020-09-24,5707,19522,29%,XHE
2020-09-23,7403,35651,21%,XHE
2020-09-22,10823,14823,73%,XHE
2020-09-21,5707,19935,29%,XHE
2020-10-02,1462,4247,34%,XHS
2020-10-01,433,4977,9%,XHS
2020-09-30,3571,18281,20%,XHS
2020-09-29,202,4240,5%,XHS
2020-09-28,10,1609,1%,XHS
2020-09-25,324,371,87%,XHS
2020-09-24,185,2119,9%,XHS
2020-09-23,264,2312,11%,XHS
2020-09-22,490,4131,12%,XHS
2020-09-21,828,7525,11%,XHS
2020-10-02,9314,16100,58%,XITK
2020-10-01,3821,7725,49%,XITK
2020-09-30,5868,11565,51%,XITK
2020-09-29,1883,9820,19%,XITK
2020-09-28,3500,13279,26%,XITK
2020-09-25,3489,9175,38%,XITK
2020-09-24,6045,15022,40%,XITK
2020-09-23,4172,9829,42%,XITK
2020-09-22,1853,7820,24%,XITK
2020-09-21,2972,19598,15%,XITK
2020-10-02,4080804,6196028,66%,XLB
2020-10-01,4687183,6858424,68%,XLB
2020-09-30,2286910,3048950,75%,XLB
2020-09-29,1769806,2281989,78%,XLB
2020-09-28,1110652,1869060,59%,XLB
2020-09-25,1220150,2143522,57%,XLB
2020-09-24,1897569,4646477,41%,XLB
2020-09-23,2802269,3617661,77%,XLB
2020-09-22,1580970,3681843,43%,XLB
2020-09-21,2455773,4055637,61%,XLB
2020-10-02,1213682,2180113,56%,XLC
2020-10-01,1637374,2504876,65%,XLC
2020-09-30,1164628,1567293,74%,XLC
2020-09-29,827371,1112314,74%,XLC
2020-09-28,720638,1049004,69%,XLC
2020-09-25,763231,1124021,68%,XLC
2020-09-24,1469427,1971492,75%,XLC
2020-09-23,1098691,1843063,60%,XLC
2020-09-22,732406,1349351,54%,XLC
2020-09-21,1282502,2465030,52%,XLC
2020-10-02,6059524,11506266,53%,XLE
2020-10-01,7227594,12612382,57%,XLE
2020-09-30,5583651,9467318,59%,XLE
2020-09-29,4670201,9336143,50%,XLE
2020-09-28,5180274,9880705,52%,XLE
2020-09-25,5432798,9788284,56%,XLE
2020-09-24,7694620,13414476,57%,XLE
2020-09-23,6527568,12386872,53%,XLE
2020-09-22,5000183,7231058,69%,XLE
2020-09-21,7082497,12660383,56%,XLE
2020-10-02,20837104,29117299,72%,XLF
2020-10-01,18856740,28602060,66%,XLF
2020-09-30,23738308,31196723,76%,XLF
2020-09-29,13647798,20328045,67%,XLF
2020-09-28,20747329,27583221,75%,XLF
2020-09-25,11780259,17318137,68%,XLF
2020-09-24,19410201,27104317,72%,XLF
2020-09-23,15127589,27361076,55%,XLF
2020-09-22,20213055,43999173,46%,XLF
2020-09-21,19787050,33937657,58%,XLF
2020-10-02,10521,30775,34%,XLG
2020-10-01,18538,33663,55%,XLG
2020-09-30,22660,43881,52%,XLG
2020-09-29,9469,50761,19%,XLG
2020-09-28,5889,30003,20%,XLG
2020-09-25,13731,51025,27%,XLG
2020-09-24,17379,30363,57%,XLG
2020-09-23,15800,30460,52%,XLG
2020-09-22,5431,19724,28%,XLG
2020-09-21,20649,44538,46%,XLG
2020-10-02,6549634,8461122,77%,XLI
2020-10-01,4953710,6651135,74%,XLI
2020-09-30,4104705,5587515,73%,XLI
2020-09-29,2619232,3923950,67%,XLI
2020-09-28,2419221,3383647,71%,XLI
2020-09-25,2171817,3377981,64%,XLI
2020-09-24,3139670,4886729,64%,XLI
2020-09-23,3330409,6355614,52%,XLI
2020-09-22,2100587,3325650,63%,XLI
2020-09-21,4200082,9405240,45%,XLI
2020-10-02,4900558,7184535,68%,XLK
2020-10-01,2809903,5019885,56%,XLK
2020-09-30,3636671,5735921,63%,XLK
2020-09-29,1988416,3329593,60%,XLK
2020-09-28,2580070,4184471,62%,XLK
2020-09-25,2932735,4991157,59%,XLK
2020-09-24,3681016,6173161,60%,XLK
2020-09-23,3592529,5915784,61%,XLK
2020-09-22,3284336,6369589,52%,XLK
2020-09-21,5347114,9666945,55%,XLK
2020-10-02,2174507,3024531,72%,XLP
2020-10-01,2957436,4342079,68%,XLP
2020-09-30,1931814,3460549,56%,XLP
2020-09-29,1628391,2876789,57%,XLP
2020-09-28,1488465,2483214,60%,XLP
2020-09-25,1562810,3064954,51%,XLP
2020-09-24,1963047,3652563,54%,XLP
2020-09-23,1545621,2588403,60%,XLP
2020-09-22,1444171,3058400,47%,XLP
2020-09-21,2948884,5016698,59%,XLP
2020-10-02,1008729,1707011,59%,XLRE
2020-10-01,1820593,2616052,70%,XLRE
2020-09-30,1270512,2187786,58%,XLRE
2020-09-29,558178,1103419,51%,XLRE
2020-09-28,519515,1334046,39%,XLRE
2020-09-25,418714,1415655,30%,XLRE
2020-09-24,983721,2618331,38%,XLRE
2020-09-23,1161018,2145059,54%,XLRE
2020-09-22,1198087,1996930,60%,XLRE
2020-09-21,1689627,2655363,64%,XLRE
2020-10-02,5698,6952,82%,XLSR
2020-10-01,13324,17076,78%,XLSR
2020-09-30,12573,16325,77%,XLSR
2020-09-29,9652,21070,46%,XLSR
2020-09-28,2327,4220,55%,XLSR
2020-09-25,5662,10417,54%,XLSR
2020-09-24,8004,48416,17%,XLSR
2020-09-23,11759,18897,62%,XLSR
2020-09-22,8278,12329,67%,XLSR
2020-09-21,4642,8430,55%,XLSR
2020-10-02,4029921,7297468,55%,XLU
2020-10-01,3491875,5571052,63%,XLU
2020-09-30,3385229,5441799,62%,XLU
2020-09-29,2683693,3900696,69%,XLU
2020-09-28,2324334,4162323,56%,XLU
2020-09-25,1984299,4694857,42%,XLU
2020-09-24,2755072,5400014,51%,XLU
2020-09-23,2944192,4522255,65%,XLU
2020-09-22,2274248,4534963,50%,XLU
2020-09-21,3906598,6531557,60%,XLU
2020-10-02,2318672,4319909,54%,XLV
2020-10-01,3199951,5332003,60%,XLV
2020-09-30,3236281,4000867,81%,XLV
2020-09-29,2172501,2963807,73%,XLV
2020-09-28,2690117,3611454,74%,XLV
2020-09-25,2075173,3146180,66%,XLV
2020-09-24,2747615,4335360,63%,XLV
2020-09-23,2416483,3728453,65%,XLV
2020-09-22,2869903,4432938,65%,XLV
2020-09-21,2666366,4384569,61%,XLV
2020-10-02,1171085,2277660,51%,XLY
2020-10-01,1062963,1749180,61%,XLY
2020-09-30,1862976,2235219,83%,XLY
2020-09-29,868942,1271582,68%,XLY
2020-09-28,970000,1303585,74%,XLY
2020-09-25,836912,1258431,67%,XLY
2020-09-24,1290887,2323562,56%,XLY
2020-09-23,1696682,2240401,76%,XLY
2020-09-22,910679,1658150,55%,XLY
2020-09-21,1370103,2071071,66%,XLY
2020-10-02,525703,1036889,51%,XME
2020-10-01,531331,947852,56%,XME
2020-09-30,278328,512544,54%,XME
2020-09-29,393581,786816,50%,XME
2020-09-28,722401,1128322,64%,XME
2020-09-25,250689,443219,57%,XME
2020-09-24,649033,981653,66%,XME
2020-09-23,675332,1227317,55%,XME
2020-09-22,457108,806553,57%,XME
2020-09-21,774261,1511759,51%,XME
2020-10-02,7166,10252,70%,XMHQ
2020-10-01,3756,6090,62%,XMHQ
2020-09-30,5075,6687,76%,XMHQ
2020-09-29,4051,4903,83%,XMHQ
2020-09-28,1888,3792,50%,XMHQ
2020-09-25,5816,6676,87%,XMHQ
2020-09-24,1985,2780,71%,XMHQ
2020-09-23,2027,2190,93%,XMHQ
2020-09-22,4581,4950,93%,XMHQ
2020-09-21,5579,6332,88%,XMHQ
2020-10-02,75302,303330,25%,XMLV
2020-10-01,206114,404837,51%,XMLV
2020-09-30,74789,247634,30%,XMLV
2020-09-29,96106,385997,25%,XMLV
2020-09-28,45373,426983,11%,XMLV
2020-09-25,40389,318252,13%,XMLV
2020-09-24,42093,396346,11%,XMLV
2020-09-23,81412,632150,13%,XMLV
2020-09-22,46603,456581,10%,XMLV
2020-09-21,57346,374755,15%,XMLV
2020-10-02,57493,106198,54%,XMMO
2020-10-01,72027,108369,66%,XMMO
2020-09-30,9774,26110,37%,XMMO
2020-09-29,22867,51151,45%,XMMO
2020-09-28,22146,48013,46%,XMMO
2020-09-25,5263,28385,19%,XMMO
2020-09-24,8885,102716,9%,XMMO
2020-09-23,12858,64887,20%,XMMO
2020-09-22,10960,32208,34%,XMMO
2020-09-21,39806,67229,59%,XMMO
2020-10-02,2962,11976,25%,XMPT
2020-10-01,11582,12617,92%,XMPT
2020-09-30,3186,7522,42%,XMPT
2020-09-29,3517,7212,49%,XMPT
2020-09-28,7717,14035,55%,XMPT
2020-09-25,4116,12132,34%,XMPT
2020-09-24,2286,4487,51%,XMPT
2020-09-23,6730,11376,59%,XMPT
2020-09-22,35335,43696,81%,XMPT
2020-09-21,2584,8219,31%,XMPT
2020-10-02,5,1812,0%,XMVM
2020-10-01,1334,2320,57%,XMVM
2020-09-30,62,289,21%,XMVM
2020-09-29,883,2640,33%,XMVM
2020-09-28,75,1704,4%,XMVM
2020-09-25,1057,2171,49%,XMVM
2020-09-24,0,213,0%,XMVM
2020-09-23,300,1003,30%,XMVM
2020-09-22,204,204,100%,XMVM
2020-09-21,0,527,0%,XMVM
2020-10-02,16104,20423,79%,XNTK
2020-10-01,8953,14969,60%,XNTK
2020-09-30,4844,11145,43%,XNTK
2020-09-29,9328,17755,53%,XNTK
2020-09-28,5340,11160,48%,XNTK
2020-09-25,6884,12219,56%,XNTK
2020-09-24,45181,60445,75%,XNTK
2020-09-23,6680,15142,44%,XNTK
2020-09-22,9892,18668,53%,XNTK
2020-09-21,11481,20795,55%,XNTK
2020-10-02,1486338,2867915,52%,XOP
2020-10-01,2275513,4148095,55%,XOP
2020-09-30,1991923,3317706,60%,XOP
2020-09-29,2225799,3355503,66%,XOP
2020-09-28,1760217,3332467,53%,XOP
2020-09-25,1288284,2410244,53%,XOP
2020-09-24,1995860,3900690,51%,XOP
2020-09-23,1841527,3391571,54%,XOP
2020-09-22,1299741,2156843,60%,XOP
2020-09-21,2256367,3711234,61%,XOP
2020-10-02,1862,12002,16%,XOUT
2020-10-01,3029,14732,21%,XOUT
2020-09-30,2928,18606,16%,XOUT
2020-09-29,5626,26129,22%,XOUT
2020-09-28,3172,15589,20%,XOUT
2020-09-25,7909,23575,34%,XOUT
2020-09-24,2056,11402,18%,XOUT
2020-09-23,871,25911,3%,XOUT
2020-09-22,3289,20730,16%,XOUT
2020-09-21,5808,56828,10%,XOUT
2020-10-02,1906,7876,24%,XPH
2020-10-01,4478,50910,9%,XPH
2020-09-30,8556,34097,25%,XPH
2020-09-29,4064,20702,20%,XPH
2020-09-28,12613,28172,45%,XPH
2020-09-25,10915,36300,30%,XPH
2020-09-24,8623,28646,30%,XPH
2020-09-23,6797,19297,35%,XPH
2020-09-22,2499,15141,17%,XPH
2020-09-21,3797,14707,26%,XPH
2020-10-02,187,1841,10%,XPP
2020-10-01,838,1087,77%,XPP
2020-09-30,4627,10371,45%,XPP
2020-09-29,280,783,36%,XPP
2020-09-28,2201,6003,37%,XPP
2020-09-25,2853,5250,54%,XPP
2020-09-24,2971,6168,48%,XPP
2020-09-23,1693,5582,30%,XPP
2020-09-22,526,2240,23%,XPP
2020-09-21,2868,6344,45%,XPP
2020-10-02,80,841,10%,XRLV
2020-10-01,0,400,0%,XRLV
2020-09-30,537,3303,16%,XRLV
2020-09-29,25,11137,0%,XRLV
2020-09-28,0,1300,0%,XRLV
2020-09-25,875,5733,15%,XRLV
2020-09-24,1,1269,0%,XRLV
2020-09-22,4,3528,0%,XRLV
2020-09-21,1016,1321,77%,XRLV
2020-09-18,24108,24694,98%,XRLV
2020-10-02,901183,2244096,40%,XRT
2020-10-01,1742278,2603291,67%,XRT
2020-09-30,706076,1285657,55%,XRT
2020-09-29,628541,942693,67%,XRT
2020-09-28,736013,1128016,65%,XRT
2020-09-25,635504,863275,74%,XRT
2020-09-24,2464165,3431812,72%,XRT
2020-09-23,1173090,1717587,68%,XRT
2020-09-22,1371837,1839098,75%,XRT
2020-09-21,1849179,2633669,70%,XRT
2020-10-02,11589,29414,39%,XSD
2020-10-01,58711,70921,83%,XSD
2020-09-30,43887,58981,74%,XSD
2020-09-29,21607,36828,59%,XSD
2020-09-28,112105,164855,68%,XSD
2020-09-25,15775,31459,50%,XSD
2020-09-24,11280,27973,40%,XSD
2020-09-23,4703,16070,29%,XSD
2020-09-22,3492,12645,28%,XSD
2020-09-21,37020,65223,57%,XSD
2020-10-02,3138,9114,34%,XSHD
2020-10-01,3836,10558,36%,XSHD
2020-09-30,3868,5597,69%,XSHD
2020-09-29,382,3204,12%,XSHD
2020-09-28,1976,5025,39%,XSHD
2020-09-25,4215,11355,37%,XSHD
2020-09-24,144,1950,7%,XSHD
2020-09-23,1484,3315,45%,XSHD
2020-09-22,3953,22300,18%,XSHD
2020-09-21,6110,6615,92%,XSHD
2020-10-02,1690,1700,99%,XSHQ
2020-10-01,1756,1998,88%,XSHQ
2020-09-30,131,162,81%,XSHQ
2020-09-29,0,2,0%,XSHQ
2020-09-28,7,7,100%,XSHQ
2020-09-25,471,473,100%,XSHQ
2020-09-24,0,1,0%,XSHQ
2020-09-23,75,85,88%,XSHQ
2020-09-21,200,206,97%,XSHQ
2020-09-18,201,202,100%,XSHQ
2020-10-02,117044,345296,34%,XSLV
2020-10-01,98072,373500,26%,XSLV
2020-09-30,82931,303340,27%,XSLV
2020-09-29,50065,243327,21%,XSLV
2020-09-28,52739,473491,11%,XSLV
2020-09-25,105418,408263,26%,XSLV
2020-09-24,73140,1315665,6%,XSLV
2020-09-23,64540,175774,37%,XSLV
2020-09-22,54549,194910,28%,XSLV
2020-09-21,67419,265131,25%,XSLV
2020-10-02,3509,3913,90%,XSMO
2020-10-01,2369,5179,46%,XSMO
2020-09-30,2576,5129,50%,XSMO
2020-09-29,5057,6944,73%,XSMO
2020-09-28,586,4426,13%,XSMO
2020-09-25,2484,4663,53%,XSMO
2020-09-24,5336,11335,47%,XSMO
2020-09-23,5919,9433,63%,XSMO
2020-09-22,2325,8900,26%,XSMO
2020-09-21,9936,13858,72%,XSMO
2020-10-02,45156,132178,34%,XSOE
2020-10-01,23895,123951,19%,XSOE
2020-09-30,97846,178233,55%,XSOE
2020-09-29,297732,433501,69%,XSOE
2020-09-28,180902,459924,39%,XSOE
2020-09-25,71794,138273,52%,XSOE
2020-09-24,103304,240385,43%,XSOE
2020-09-23,201228,321694,63%,XSOE
2020-09-22,84805,498583,17%,XSOE
2020-09-21,57073,173230,33%,XSOE
2020-10-02,2250,2889,78%,XSVM
2020-10-01,3415,5657,60%,XSVM
2020-09-30,11812,96179,12%,XSVM
2020-09-29,1607,2144,75%,XSVM
2020-09-28,1624,3224,50%,XSVM
